"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","disability","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Wairarapa","All","All","All","65-74","All","All","All","All","All","All",FALSE,"0.017","0.002"," 0.059","        0","        0","        0",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Wairarapa","All","All","All","75+","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","15-24","All","All","All","All","All","All",FALSE,"0.087","0.027"," 0.198","    1,000","        0","    3,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","25-34","All","All","All","All","All","All",FALSE,"0.190","0.078"," 0.357","    3,000","        0","    6,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","35-44","All","All","All","All","All","All",FALSE,"0.180","0.108"," 0.273","    3,000","    1,000","    5,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","45-54","All","All","All","All","All","All",FALSE,"0.103","0.066"," 0.152","    2,000","    1,000","    4,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","55-64","All","All","All","All","All","All",FALSE,"0.095","0.040"," 0.185","    2,000","    1,000","    4,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","65-74","All","All","All","All","All","All",FALSE,"0.057","0.030"," 0.098","    1,000","        0","    2,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","75+","All","All","All","All","All","All",FALSE,"0.020","0.004"," 0.062","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","West Coast","All","All","All","15-24","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","West Coast","All","All","All","25-34","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","West Coast","All","All","All","35-44","All","All","All","All","All","All",FALSE,"0.093","0.014"," 0.279","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","West Coast","All","All","All","45-54","All","All","All","All","All","All",FALSE,"0.051","0.009"," 0.152","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","West Coast","All","All","All","55-64","All","All","All","All","All","All",FALSE,"0.072","0.028"," 0.145","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","West Coast","All","All","All","65-74","All","All","All","All","All","All",FALSE,"0.000",NA,NA,"        0","        0","        0",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","West Coast","All","All","All","75+","All","All","All","All","All","All",FALSE,"0.000",NA,NA,"        0","        0","        0",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Canterbury","All","All","All","15-24","All","All","All","All","All","All",FALSE,"0.243","0.173"," 0.325","   18,000","    9,000","   27,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Canterbury","All","All","All","25-34","All","All","All","All","All","All",FALSE,"0.187","0.120"," 0.271","   18,000","    8,000","   28,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Canterbury","All","All","All","35-44","All","All","All","All","All","All",FALSE,"0.129","0.083"," 0.189","   12,000","    6,000","   17,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Canterbury","All","All","All","45-54","All","All","All","All","All","All",FALSE,"0.065","0.038"," 0.102","    5,000","    3,000","    8,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Canterbury","All","All","All","55-64","All","All","All","All","All","All",FALSE,"0.057","0.036"," 0.084","    5,000","    3,000","    8,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Canterbury","All","All","All","65-74","All","All","All","All","All","All",FALSE,"0.018","0.007"," 0.040","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Canterbury","All","All","All","75+","All","All","All","All","All","All",FALSE,"0.016","0.002"," 0.055","    1,000","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","South Canterbury","All","All","All","15-24","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","South Canterbury","All","All","All","25-34","All","All","All","All","All","All",FALSE,"0.033","0.004"," 0.114","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","South Canterbury","All","All","All","35-44","All","All","All","All","All","All",FALSE,"0.098","0.032"," 0.215","    1,000","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","South Canterbury","All","All","All","45-54","All","All","All","All","All","All",FALSE,"0.047","0.009"," 0.136","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","South Canterbury","All","All","All","55-64","All","All","All","All","All","All",FALSE,"0.036","0.003"," 0.136","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","South Canterbury","All","All","All","65-74","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","South Canterbury","All","All","All","75+","All","All","All","All","All","All",FALSE,"0.015","0.001"," 0.058","        0","        0","        0",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Southern","All","All","All","15-24","All","All","All","All","All","All",FALSE,"0.140","0.066"," 0.248","    5,000","    2,000","    9,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Southern","All","All","All","25-34","All","All","All","All","All","All",FALSE,"0.128","0.067"," 0.214","    6,000","    3,000","   10,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Southern","All","All","All","35-44","All","All","All","All","All","All",FALSE,"0.057","0.027"," 0.106","    2,000","    1,000","    4,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Southern","All","All","All","45-54","All","All","All","All","All","All",FALSE,"0.054","0.024"," 0.103","    2,000","    1,000","    4,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Southern","All","All","All","55-64","All","All","All","All","All","All",FALSE,"0.045","0.022"," 0.082","    2,000","    1,000","    4,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Southern","All","All","All","65-74","All","All","All","All","All","All",FALSE,"0.046","0.013"," 0.112","    2,000","        0","    3,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Southern","All","All","All","75+","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Area with IMPB yet to be established","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.106","0.061"," 0.169","    8,000","    4,000","   12,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.079","0.043"," 0.131","    2,000","    1,000","    3,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.108","0.022"," 0.287","    1,000","        0","    3,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.112","0.037"," 0.243","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Moana a Toi","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.104","0.055"," 0.176","    5,000","    2,000","    7,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Mātuku","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.142","0.063"," 0.262","    2,000","        0","    3,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.166","0.107"," 0.239","    6,000","    3,000","    8,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Punanga Ora","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.135","0.074"," 0.218","    2,000","    1,000","    4,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.125","0.086"," 0.174","   16,000","   10,000","   21,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Taura Ora o Waiariki","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.119","0.062"," 0.200","    4,000","    1,000","    6,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Tauraki","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.115","0.079"," 0.160","    9,000","    5,000","   12,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Tiratū","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.104","0.062"," 0.160","    8,000","    3,000","   12,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Tihei Tākitimu","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.127","0.075"," 0.197","    4,000","    2,000","    6,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Tūwharetoa","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.077","0.014"," 0.222","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Ātiawa Toa","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.201","0.132"," 0.286","   12,000","    7,000","   18,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Northland","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.107","0.062"," 0.169","    5,000","    2,000","    7,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Waitematā","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.115","0.053"," 0.209","    6,000","    2,000","   11,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Auckland","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.173","0.089"," 0.291","    4,000","    2,000","    7,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Counties Manukau","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.108","0.061"," 0.172","    8,000","    4,000","   12,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Waikato","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.104","0.062"," 0.160","    8,000","    3,000","   12,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Lakes","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.112","0.064"," 0.180","    4,000","    1,000","    7,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Bay of Plenty","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.101","0.053"," 0.169","    5,000","    2,000","    8,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Tairāwhiti","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.080","0.043"," 0.132","    2,000","    1,000","    3,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Taranaki","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.135","0.074"," 0.218","    2,000","    1,000","    4,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Hawke's Bay","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.126","0.075"," 0.196","    4,000","    2,000","    6,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Whanganui","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.142","0.063"," 0.262","    2,000","        0","    3,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","MidCentral","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.164","0.106"," 0.238","    6,000","    3,000","    8,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Hutt Valley","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.194","0.091"," 0.340","    4,000","    1,000","    8,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Capital and Coast","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.207","0.117"," 0.325","    8,000","    3,000","   13,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Wairarapa","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.112","0.037"," 0.243","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.108","0.022"," 0.287","    1,000","        0","    3,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","West Coast","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.062","0.001"," 0.308","        0","        0","        0",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Canterbury","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.144","0.093"," 0.210","    5,000","    3,000","    7,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","South Canterbury","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.029","0.001"," 0.150","        0","        0","        0",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Southern","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.102","0.051"," 0.178","    3,000","    1,000","    5,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Area with IMPB yet to be established","All","All","All","All","All","All","Pacific","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.057","0.033"," 0.092","    6,000","    3,000","   10,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","Pacific","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","Pacific","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","Pacific","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Moana a Toi","All","All","All","All","All","All","Pacific","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Mātuku","All","All","All","All","All","All","Pacific","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.169","0.058"," 0.349","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Punanga Ora","All","All","All","All","All","All","Pacific","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.082","0.043"," 0.140","    6,000","    3,000","   10,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.335","0.152"," 0.564","    2,000","        0","    4,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Tauraki","All","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.162","0.060"," 0.324","    3,000","        0","    5,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Tiratū","All","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.201","0.072"," 0.400","    2,000","        0","    5,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Tihei Tākitimu","All","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.155","0.037"," 0.374","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Tūwharetoa","All","All","All","All","All","All","Pacific","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Ātiawa Toa","All","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.165","0.082"," 0.282","    4,000","    2,000","    7,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Northland","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.056","0.012"," 0.154","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Waitematā","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.088","0.031"," 0.187","    4,000","    1,000","    7,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Auckland","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.072","0.027"," 0.150","    2,000","        0","    4,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Counties Manukau","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.058","0.032"," 0.095","    6,000","    3,000","   10,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Waikato","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.201","0.072"," 0.400","    2,000","        0","    5,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Lakes","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.339","0.175"," 0.538","    2,000","        0","    4,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Bay of Plenty","All","All","All","All","All","Pacific","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Tairāwhiti","All","All","All","All","All","Pacific","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Taranaki","All","All","All","All","All","Pacific","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Hawke's Bay","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.155","0.037"," 0.374","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Whanganui","All","All","All","All","All","Pacific","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","MidCentral","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.164","0.056"," 0.339","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Hutt Valley","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.307","0.143"," 0.518","    3,000","        0","    5,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Capital and Coast","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.089","0.030"," 0.194","    1,000","        0","    3,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Wairarapa","All","All","All","All","All","Pacific","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","All","All","Pacific","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","West Coast","All","All","All","All","All","Pacific","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Canterbury","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.232","0.040"," 0.576","    2,000","        0","    4,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","South Canterbury","All","All","All","All","All","Pacific","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","All","Southern","All","All","All","All","All","Pacific","All","All","All","All",FALSE,"0.079","0.017"," 0.213","    1,000","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","Asian","All","All","All",FALSE,"0.064","0.034"," 0.108","    7,000","    3,000","   11,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","Asian","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","Asian","All","All","All",FALSE,"0.035","0.007"," 0.099","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","Asian","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Moana a Toi","All","All","All","All","All","All","All","Asian","All","All","All",FALSE,"0.046","0.004"," 0.167","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Mātuku","All","All","All","All","All","All","All","Asian","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","Asian","All","All","All",FALSE,"0.057","0.013"," 0.152","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Punanga Ora","All","All","All","All","All","All","All","Asian","All","All","All",FALSE,"0.062","0.001"," 0.311","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","Asian","All","All","All",FALSE,"0.066","0.045"," 0.093","   17,000","   11,000","   24,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","Asian","All","All","All",FALSE,"0.074","0.012"," 0.220","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Tauraki","All","All","All","All","All","All","All","Asian","All","All","All",FALSE,"0.068","0.039"," 0.107","    5,000","    2,000","    8,000",NA,NA,NA,"None"
"Mental health care","adult_unmet_need_mh_care","2021/22","2023/24","All","Te Tiratū","All","All","All","All","All","All","All","Asian","All","All","All",FALSE,"0.022","0.007"," 0.053","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
